x,y,class
-2.342146693270116,2.147467533460263,0
-4.043416951619749,-2.083838865825963,0
4.333398748360464,-3.588097475297527,0
2.943256325836965,-0.03929964732246485,0
1.2014126809193046,-0.06612426167816376,0
-3.8300774235491,-1.4100634481535237,0
-2.778705044253078,-2.8269034604126793,0
-0.9720691289565895,2.8274025914900074,0
-8.098461626989248,2.6390247011418917,0
1.167517667725164,0.8610029265453519,0
4.558923260606641,-3.5692466939977474,0
-3.496702858527839,-4.756969106164547,0
4.797541368140621,3.6878167608023427,0
-0.3403598673097788,2.572321100849748,0
1.9544784456964661,1.4247672886490965,0
1.9121081347084765,1.7215507236877015,0
-2.629962501999048,2.9192941511685357,0
-3.1210646217562212,1.4550188793711687,0
1.331218566304661,0.5267013697563101,0
-2.9760249459030836,0.2757203008000188,0
-0.930108070679337,2.5378827918666618,0
1.872109365131689,0.3700679017714031,0
-0.9465212522199944,2.4554948989800294,0
-2.0499276042274883,1.465201159462086,0
-3.353911809478101,-1.6202583286269883,0
0.9664608187324403,1.1648456853649587,0
-1.32172429381495,3.286285139727767,0
1.2972789780942575,-1.1835376005318614,0
2.0601565897877783,0.5755366014626038,0
0.902278291326318,1.8366456743838206,0
-4.143102374271713,1.5255553068780052,0
-2.9456950521186127,0.8108319630038916,0
1.6472168764459096,0.9141327029895513,0
-4.259765905402394,-0.6589815353955191,0
-2.038442455799713,2.114138996039004,0
-2.4340858297660044,-3.129326211347734,0
0.8396695680723589,-0.6176438299685588,0
-3.236543143590561,-3.783349458445662,0
1.7875964746817896,-0.15277885454497622,0
-3.4636091842437295,-2.277000196151573,0
-1.3614110696216244,2.573787814616279,0
1.9026714257852775,0.549735399247586,0
-0.15633717358718385,2.481627596993849,0
9.543014671213125,7.490800052946668,0
1.232202884213924,-1.1209578316821145,0
-8.853053668297362,-1.4225684701943644,0
-1.0853247553452718,-4.851477815636532,0
0.5819910596561734,2.5590948806176583,0
1.2070299380059246,0.17508714343615894,0
0.2954502412152364,2.338449127870757,0
0.9049617876175392,-0.30215436763956893,0
1.477002360013627,-0.3031808205625287,0
-0.13267878641702316,1.9268968891940375,0
-1.5434869965451978,4.045875255502577,0
-2.8561861396804176,2.766619484081149,0
-1.9408672197579642,3.0673941055190546,0
1.5837308491764082,2.001966410414003,0
1.766429392265882,1.3795134220144536,0
1.7043903120307502,1.5029021784797798,0
-0.1569182682682782,3.6519505060007043,0
0.958954003201429,1.5560685292712784,0
-2.886077395777053,2.0687080224108403,0
1.536143582347892,-5.267049003191178,0
-3.0157421664297184,2.9345272380178735,0
0.47552670090056515,-1.2077632595092818,0
-2.328700123830143,3.210143685852156,0
-1.810597747311119,3.197778977475224,0
1.2849666816688967,1.975806090068601,0
-3.848321199108539,1.0918341894795751,0
1.9828503816215999,0.25898699414808246,0
0.6429738332294741,-1.096611224154148,0
1.9215378378497685,0.9728304459835058,0
-1.5154987046092174,3.1250363818491356,0
1.6011429567743614,0.9411130808132586,0
0.2773899386419459,2.259811479651551,0
1.7484796231157507,1.1184571549310702,0
-2.260378970489685,2.3824840641955713,0
-0.11098714390150805,2.812738657468914,0
1.202374421498232,1.4603683228083761,0
-0.717975524078924,3.985948296117587,0
0.785540158090239,-0.7697473212780506,0
-2.1437867246530784,2.5449655401437448,0
1.8017802605939848,1.4193948284064637,0
5.9687390323124045,2.9749077503819166,0
-0.7016557271715856,3.558144396536804,0
0.4478927490481,2.389577743866578,0
-3.192995581063912,1.4913083269773633,0
0.9407913721680852,-5.28084329553057,0
-0.321766376542955,2.6450643505575253,0
-2.0031362907060806,1.8791796732408053,0
-3.688959519026563,-1.892701996260996,0
1.1175776205942922,2.7521408762780766,0
